frame_number,box_x,box_y,box_w,box_h,conf,label,user_id,region
95,268,552,130,276,0.83526224,person,2,
95,1074,399,99,268,0.86444604,person,4,atm
95,330,559,93,240,0.77903557,person,5,
95,85,651,167,261,0.45862475,person,7,
95,499,499,115,325,0.6759123,person,8,entrance
95,180,555,101,238,0.8025959,person,9,
95,1377,447,94,228,0.8297637,person,11,
95,401,508,104,309,0.7869544,person,12,
95,1010,295,85,199,0.8075904,person,13,
95,1709,398,71,232,0.5077468,person,16,
95,1196,293,82,200,0.67342734,person,6,
95,1616,360,104,191,0.5621854,person,15,
95,1127,328,60,186,0.57367843,person,17,
96,919,289,84,215,0.81559736,person,1,
96,268,552,130,276,0.8407916,person,2,
96,1064,399,111,267,0.8796926,person,4,atm
96,330,559,95,239,0.8346513,person,5,
96,84,651,165,262,0.5442144,person,7,
96,499,499,115,324,0.694351,person,8,entrance
96,180,555,101,238,0.79875576,person,9,
96,1374,446,88,231,0.80717677,person,11,
96,401,504,104,314,0.79679805,person,12,
96,1009,292,82,192,0.8375972,person,13,
96,1709,397,71,233,0.46897382,person,16,
96,1195,300,84,212,0.74628794,person,6,
96,1621,360,114,191,0.5566381,person,15,
96,1124,341,61,214,0.67551756,person,17,
97,917,287,84,215,0.8057033,person,1,
97,267,552,130,275,0.8395587,person,2,
97,1056,398,116,268,0.87030905,person,4,atm
97,330,559,96,239,0.79691285,person,5,
97,83,651,164,262,0.42099977,person,7,
97,499,499,115,321,0.701356,person,8,entrance
97,180,555,102,238,0.79486006,person,9,
97,1365,447,102,229,0.8126649,person,11,
97,401,503,105,316,0.7862908,person,12,
97,1007,290,81,191,0.80793476,person,13,
97,1709,397,71,233,0.51529884,person,16,
97,1196,303,84,218,0.72612303,person,6,
97,1619,360,110,192,0.572499,person,15,
97,1121,349,64,230,0.7362057,person,17,atm
98,915,283,86,211,0.77386487,person,1,
98,268,552,131,276,0.8393619,person,2,
98,1051,398,117,269,0.8417612,person,4,atm
98,330,559,97,240,0.75667,person,5,
98,83,651,164,262,0.42116392,person,7,
98,499,499,114,320,0.7005075,person,8,entrance
98,180,556,102,237,0.80213606,person,9,
98,1357,447,105,228,0.8346407,person,11,
98,401,502,106,315,0.7982444,person,12,
98,1006,289,79,190,0.7893381,person,13,
98,1709,397,72,233,0.50539327,person,16,
98,1196,304,83,219,0.66763043,person,6,
98,1617,360,105,192,0.5877277,person,15,
98,1116,351,67,234,0.7749936,person,17,atm
99,913,284,88,213,0.8204387,person,1,
99,268,552,131,275,0.8295624,person,2,
99,1049,396,117,270,0.8065936,person,4,atm
99,329,560,97,242,0.7839445,person,5,
99,83,651,164,262,0.36556026,person,7,
99,500,499,114,318,0.6915118,person,8,entrance
99,180,556,101,237,0.81126326,person,9,
99,1351,448,103,226,0.81535167,person,11,
99,403,501,103,313,0.8015746,person,12,
99,1006,288,79,191,0.78390706,person,13,
99,1709,396,72,234,0.50304425,person,16,
99,1196,305,85,221,0.6891277,person,6,
99,1616,360,103,192,0.5957092,person,15,
99,1109,350,68,233,0.74266535,person,17,atm
100,912,278,88,204,0.8299907,person,1,
100,268,553,131,275,0.82904255,person,2,
100,1048,394,118,269,0.8253059,person,4,atm
100,329,559,99,242,0.8029785,person,5,
100,83,651,164,262,0.38260847,person,7,
100,500,499,114,317,0.685748,person,8,entrance
100,181,556,100,236,0.8113658,person,9,
100,1346,449,102,224,0.82439935,person,11,
100,405,501,100,312,0.8041792,person,12,
100,1005,286,76,190,0.8141377,person,13,
100,1709,396,72,235,0.51533216,person,16,
100,1195,305,86,221,0.7123668,person,6,
100,1616,360,102,192,0.61841655,person,15,
100,1106,349,67,236,0.8033184,person,17,atm
101,912,274,88,199,0.8618967,person,1,
101,268,553,131,275,0.82433844,person,2,
101,1048,391,117,273,0.580662,person,4,atm
101,328,560,101,242,0.82528776,person,5,
101,83,651,165,262,0.31142044,person,7,
101,500,499,114,317,0.66574544,person,8,entrance
101,181,556,100,236,0.8038038,person,9,
101,1338,448,107,222,0.8196428,person,11,
101,405,501,101,311,0.80127215,person,12,
101,1004,284,75,189,0.8022519,person,13,
101,1709,395,71,236,0.46103927,person,16,
101,1194,305,85,222,0.72087264,person,6,
101,1615,361,100,193,0.6199527,person,15,
101,1100,349,74,238,0.64560163,person,17,atm
102,912,274,89,199,0.8725934,person,1,
102,268,553,131,275,0.8247141,person,2,
102,1045,392,114,267,0.7606982,person,4,atm
102,328,560,103,241,0.76936555,person,5,
102,83,652,165,262,0.3264431,person,7,
102,500,499,115,316,0.67098254,person,8,entrance
102,180,556,100,236,0.8116761,person,9,
102,1335,443,107,230,0.8226337,person,11,
102,405,501,101,310,0.7689929,person,12,
102,1004,284,72,187,0.7034216,person,13,
102,1709,396,71,235,0.4456758,person,16,
102,1193,304,85,220,0.75390875,person,6,
102,1614,361,98,193,0.6747838,person,15,
102,1097,347,80,233,0.7479555,person,17,atm
103,912,274,89,200,0.86224455,person,1,
103,268,553,131,274,0.81951374,person,2,
103,1040,390,110,266,0.82144034,person,4,atm
103,325,561,106,240,0.73140603,person,5,
103,83,652,164,261,0.42467222,person,7,
103,500,499,115,316,0.69231415,person,8,entrance
103,180,556,100,236,0.7897222,person,9,
103,1334,438,104,239,0.83904517,person,11,
103,403,502,105,311,0.78909713,person,12,
103,1005,279,76,180,0.5107941,person,13,
103,1709,396,71,234,0.42424864,person,16,
103,1192,302,85,219,0.79596806,person,6,
103,1614,361,97,194,0.67050815,person,15,
103,1095,346,82,234,0.73799974,person,17,atm
104,912,273,88,199,0.87458706,person,1,
104,268,553,131,274,0.8197559,person,2,
104,1036,385,105,264,0.83331776,person,4,atm
104,325,560,107,242,0.7265486,person,5,
104,83,652,164,261,0.38087565,person,7,
104,500,499,115,317,0.6690356,person,8,entrance
104,181,556,100,236,0.7917135,person,9,
104,1330,434,105,243,0.84423316,person,11,
104,402,502,108,311,0.75161606,person,12,
104,1004,267,73,159,0.58753854,person,13,
104,1709,397,71,233,0.45925418,person,16,
104,1192,302,86,218,0.8126221,person,6,
104,1614,361,97,194,0.6853763,person,15,
104,1093,345,87,234,0.77441835,person,17,atm
105,912,274,87,201,0.8795272,person,1,
105,268,553,132,272,0.81661445,person,2,
105,1030,381,98,253,0.82112867,person,4,atm
105,323,558,104,243,0.7500935,person,5,
105,83,652,164,260,0.13147555,person,7,
105,500,500,117,313,0.6314927,person,8,entrance
105,179,556,100,236,0.80356365,person,9,
105,1328,430,89,242,0.81527865,person,11,
105,406,522,99,269,0.6801736,person,12,
105,1004,257,74,142,0.59854245,person,13,
105,1708,396,71,235,0.38609773,person,16,
105,1191,302,85,219,0.79098934,person,6,
105,1615,361,100,195,0.6486886,person,15,
105,1091,344,94,235,0.7730023,person,17,
106,913,273,86,201,0.877884,person,1,
106,269,553,132,272,0.80491334,person,2,
106,1022,380,95,244,0.84758073,person,4,atm
106,322,559,106,240,0.7335409,person,5,
106,84,652,167,260,0.102245055,person,7,
106,501,500,117,313,0.6385999,person,8,entrance
106,179,556,99,236,0.7991838,person,9,
106,1323,427,85,242,0.82910013,person,11,
106,407,529,95,254,0.6793211,person,12,
106,1004,249,72,129,0.7451361,person,13,
106,1708,393,71,240,0.41204128,person,16,
106,1191,303,83,218,0.7994453,person,6,
106,1615,361,100,195,0.6623076,person,15,
106,1085,343,97,235,0.77540046,person,17,
107,914,272,85,200,0.86918277,person,1,
107,269,553,133,272,0.80636656,person,2,
107,1013,378,99,243,0.8459833,person,4,atm
107,321,559,105,239,0.7166336,person,5,
107,501,500,116,314,0.6721234,person,8,entrance
107,179,556,99,236,0.8037462,person,9,
107,1317,426,83,243,0.8487051,person,11,
107,408,532,94,248,0.690464,person,12,
107,1005,242,71,119,0.74133235,person,13,
107,1708,393,71,242,0.3331998,person,16,
107,1190,303,82,218,0.79675204,person,6,
107,1615,361,101,194,0.6556879,person,15,
107,1078,335,87,222,0.7857258,person,17,
108,914,272,85,203,0.8489916,person,1,
108,269,553,133,271,0.79451,person,2,
108,1004,374,104,246,0.85989875,person,4,atm
108,321,561,104,237,0.7217303,person,5,
108,501,500,116,315,0.6626892,person,8,entrance
108,179,556,99,235,0.8028078,person,9,
108,1313,424,85,242,0.85734725,person,11,
108,407,528,95,259,0.525039,person,12,
108,1005,237,71,113,0.71158135,person,13,
108,1708,392,71,242,0.33517644,person,16,
108,1190,302,81,218,0.80044055,person,6,
108,1616,361,102,194,0.6580713,person,15,
108,1072,328,79,212,0.8033107,person,17,
109,916,271,83,204,0.84722894,person,1,
109,268,553,131,272,0.7878262,person,2,
109,998,374,109,246,0.8610982,person,4,atm
109,321,560,105,239,0.7082907,person,5,
109,500,500,115,315,0.64984363,person,8,entrance
109,180,556,99,235,0.800812,person,9,
109,1310,423,87,242,0.8418958,person,11,
109,406,513,99,288,0.5404717,person,12,
109,1004,234,70,109,0.71453995,person,13,
109,1708,392,72,243,0.40093327,person,16,
109,1190,302,82,218,0.803577,person,6,
109,1615,361,100,193,0.6774816,person,15,
109,1068,327,77,214,0.82298726,person,17,
110,916,273,83,212,0.85652965,person,1,
110,268,553,130,273,0.7838564,person,2,
110,993,373,118,247,0.8565439,person,4,atm
110,320,561,104,239,0.7114174,person,5,
110,500,500,116,313,0.6330568,person,8,entrance
110,180,556,99,235,0.79328275,person,9,
110,1300,422,95,242,0.8518348,person,11,
110,403,505,104,302,0.6713391,person,12,
110,1004,232,69,107,0.72459626,person,13,
110,1708,392,72,243,0.45577386,person,16,
110,1189,301,81,217,0.8003479,person,6,
110,1614,361,100,192,0.6927195,person,15,
110,1063,327,75,215,0.793543,person,17,
111,917,274,81,217,0.84163815,person,1,
111,268,554,130,273,0.7753782,person,2,
111,995,373,109,247,0.80357933,person,4,atm
111,319,561,102,239,0.73268735,person,5,
111,499,500,117,314,0.59664935,person,8,entrance
111,180,556,98,235,0.7835434,person,9,
111,1291,420,105,241,0.8661179,person,11,
111,401,502,108,308,0.67242104,person,12,
111,1002,230,66,105,0.68498665,person,13,
111,1708,392,73,243,0.48866436,person,16,
111,1188,301,82,217,0.80754656,person,6,
111,1614,362,100,192,0.713165,person,15,
111,1059,328,76,218,0.8139335,person,17,
112,917,273,79,216,0.8496922,person,1,
112,269,553,131,272,0.78198034,person,2,
112,994,372,106,250,0.8254066,person,4,atm
112,321,561,116,241,0.676659,person,5,
112,499,500,117,314,0.5908022,person,8,entrance
112,180,556,98,234,0.7937088,person,9,
112,1282,420,112,240,0.834387,person,11,
112,400,502,110,310,0.6872102,person,12,
112,1002,228,68,102,0.6871766,person,13,
112,1708,392,73,244,0.5197182,person,16,
112,1187,301,82,216,0.8145831,person,6,
112,1614,362,100,192,0.70326346,person,15,
112,1056,328,76,220,0.7984285,person,17,
113,917,269,77,212,0.85517514,person,1,
113,269,553,130,271,0.76490134,person,2,
113,993,370,107,254,0.8335115,person,4,atm
113,320,560,117,242,0.6551585,person,5,
113,498,502,118,313,0.54330087,person,8,entrance
113,180,556,98,235,0.78940713,person,9,
113,1275,418,115,241,0.86903924,person,11,atm
113,401,502,109,310,0.7212004,person,12,
113,1000,227,66,100,0.7146658,person,13,
113,1709,392,74,247,0.53953654,person,16,
113,1187,300,82,215,0.80572325,person,6,
113,1614,362,101,192,0.6960584,person,15,
113,1053,327,76,220,0.7843173,person,17,
114,917,267,76,213,0.85285723,person,1,
114,270,553,131,271,0.77442837,person,2,
114,990,368,111,257,0.82347167,person,4,atm
114,319,558,124,243,0.67786026,person,5,
114,498,503,118,313,0.5594088,person,8,entrance
114,180,556,99,235,0.77630323,person,9,
114,1272,418,114,241,0.8554474,person,11,atm
114,402,503,109,309,0.7163965,person,12,
114,999,226,63,97,0.69360805,person,13,
114,1709,392,74,248,0.57746744,person,16,
114,1187,300,82,215,0.7989028,person,6,
114,1614,362,101,192,0.6882358,person,15,
114,1050,327,78,220,0.77980673,person,17,
115,917,266,76,214,0.86192197,person,1,
115,270,553,130,271,0.76312244,person,2,
115,987,367,120,259,0.8326872,person,4,atm
115,319,557,128,243,0.66347605,person,5,
115,498,502,118,313,0.55464137,person,8,entrance
115,180,556,100,235,0.77302927,person,9,
115,1268,418,109,241,0.86625284,person,11,atm
115,402,504,108,307,0.7164169,person,12,
115,998,224,62,94,0.59965426,person,13,
115,1709,392,74,250,0.5466376,person,16,
115,1186,300,82,215,0.79675305,person,6,
115,1614,362,101,192,0.68032926,person,15,
115,1047,325,77,216,0.79526514,person,17,
116,916,264,76,212,0.86337036,person,1,
116,270,553,130,271,0.78028595,person,2,
116,982,366,119,258,0.8319695,person,4,atm
116,317,557,121,242,0.65260905,person,5,
116,499,502,118,312,0.52801824,person,8,entrance
116,180,556,101,235,0.7701321,person,9,
116,1266,417,104,240,0.8728651,person,11,atm
116,402,504,106,306,0.76058704,person,12,
116,997,225,64,95,0.6741487,person,13,
116,1709,392,74,252,0.56168026,person,16,
116,1185,300,83,215,0.79654384,person,6,
116,1614,362,102,192,0.6987871,person,15,
116,1045,327,78,220,0.7838972,person,17,
117,916,264,76,211,0.84105825,person,1,
117,270,553,129,272,0.75797296,person,2,
117,979,363,115,253,0.8524476,person,4,atm
117,314,556,107,241,0.616348,person,5,
117,499,502,118,313,0.523032,person,8,entrance
117,180,556,102,235,0.76968044,person,9,
117,1264,415,99,242,0.8539277,person,11,atm
117,403,504,105,305,0.7894611,person,12,
117,997,224,63,94,0.45468178,person,13,
117,1709,392,74,252,0.553705,person,16,
117,1185,301,83,218,0.7951859,person,6,
117,1615,362,103,192,0.70025885,person,15,
117,1043,327,74,223,0.8108053,person,17,
118,916,258,76,199,0.8428295,person,1,
118,270,553,129,272,0.76792186,person,2,
118,977,357,111,248,0.83492845,person,4,atm
118,313,557,103,244,0.61728615,person,5,
118,499,501,118,314,0.51710564,person,8,entrance
118,180,556,103,235,0.7492167,person,9,
118,1263,413,100,238,0.8449303,person,11,atm
118,402,504,104,305,0.8028931,person,12,
118,999,222,61,93,0.4781149,person,13,
118,1709,392,73,253,0.5433113,person,16,
118,1185,301,82,218,0.7958083,person,6,
118,1615,362,102,192,0.6899515,person,15,
118,1041,329,72,225,0.7324366,person,17,
119,916,256,76,196,0.8452831,person,1,
119,270,554,130,272,0.71939784,person,2,
119,976,351,106,243,0.85327953,person,4,atm
119,310,557,98,247,0.56979173,person,5,
119,499,500,118,314,0.541403,person,8,entrance
119,180,556,103,235,0.7572456,person,9,
119,1260,410,98,235,0.88406724,person,11,atm
119,403,504,103,305,0.7915029,person,12,
119,1001,222,67,94,0.58949107,person,13,
119,1709,393,73,251,0.5437666,person,16,
119,1185,302,82,220,0.8237587,person,6,
119,1614,362,101,192,0.6761446,person,15,
119,1040,327,73,228,0.74856097,person,17,
120,916,252,76,187,0.81547415,person,1,
120,268,554,126,273,0.6302852,person,2,
120,974,348,102,243,0.8618295,person,4,atm
120,315,556,109,248,0.5893414,person,5,
120,498,499,117,315,0.7314809,person,8,entrance
120,180,556,101,235,0.78933877,person,9,
120,1258,409,97,231,0.84368336,person,11,atm
120,405,504,100,306,0.797278,person,12,
120,1005,222,62,95,0.54152447,person,13,
120,1709,397,73,245,0.5591165,person,16,
120,1184,303,82,221,0.8297911,person,6,
120,1615,361,104,193,0.6116323,person,15,
120,1038,325,73,227,0.7548853,person,17,
121,916,251,76,188,0.81206656,person,1,
121,267,553,126,275,0.64863455,person,2,
121,971,346,98,244,0.8252473,person,4,
121,309,555,101,247,0.57145464,person,5,
121,497,498,117,316,0.7387726,person,8,entrance
121,180,556,102,235,0.7986657,person,9,
121,1252,409,89,229,0.82894063,person,11,atm
121,405,504,99,306,0.7725432,person,12,
121,1004,221,67,96,0.5661018,person,13,
121,1709,398,73,243,0.52880067,person,16,
121,1183,303,84,221,0.8193707,person,6,
121,1616,361,104,194,0.6375015,person,15,
121,1036,325,72,228,0.73889995,person,17,
122,917,253,77,190,0.8062283,person,1,
122,267,553,124,275,0.71024364,person,2,
122,969,346,92,244,0.81519985,person,4,
122,314,555,106,249,0.65993494,person,5,
122,497,498,117,316,0.7325324,person,8,entrance
122,180,556,101,235,0.787815,person,9,
122,1250,407,82,230,0.8164567,person,11,atm
122,406,504,97,305,0.77609545,person,12,
122,1003,220,67,96,0.67082185,person,13,
122,1709,398,72,242,0.5182424,person,16,
122,1183,303,84,221,0.82052946,person,6,
122,1615,362,103,194,0.655779,person,15,
122,1035,323,72,226,0.71906805,person,17,
123,917,247,76,179,0.7357068,person,1,
123,267,553,124,275,0.70632464,person,2,
123,967,343,92,239,0.82310414,person,4,
123,317,555,112,249,0.64713234,person,5,
123,497,498,118,316,0.71791196,person,8,entrance
123,180,556,102,236,0.7581123,person,9,
123,1247,407,79,232,0.81584775,person,11,atm
123,406,504,97,305,0.76636845,person,12,
123,1003,218,70,94,0.60943085,person,13,
123,1710,398,72,243,0.50761706,person,16,
123,1183,302,84,220,0.8132354,person,6,
123,1614,362,101,194,0.683713,person,15,
123,1033,325,71,217,0.6496542,person,17,
124,917,246,74,179,0.7067854,person,1,
124,268,552,124,275,0.72689927,person,2,
124,965,340,93,237,0.835629,person,4,
124,316,555,112,248,0.6624987,person,5,
124,497,498,117,315,0.7049775,person,8,entrance
124,179,557,103,235,0.7469909,person,9,
124,1246,407,78,231,0.82153577,person,11,atm
124,406,505,97,305,0.7628648,person,12,
124,1002,216,69,94,0.66934425,person,13,
124,1710,397,73,244,0.5084133,person,16,
124,1183,303,84,220,0.8174619,person,6,
124,1614,362,101,195,0.6546386,person,15,
124,1029,319,70,208,0.73599476,person,17,
125,917,242,71,173,0.7015432,person,1,
125,268,552,124,275,0.7147576,person,2,
125,960,337,88,237,0.8122631,person,4,
125,318,554,113,248,0.6618794,person,5,
125,497,498,117,315,0.7105282,person,8,entrance
125,179,557,103,235,0.762879,person,9,
125,1243,407,78,231,0.81474906,person,11,atm
125,406,505,97,305,0.7578235,person,12,
125,1001,212,69,90,0.57860464,person,13,
125,1710,396,73,246,0.53450423,person,16,
125,1183,303,84,221,0.8113002,person,6,
125,1614,362,100,196,0.6707945,person,15,
125,1027,317,71,203,0.7258462,person,17,
126,916,231,69,154,0.67929643,person,1,
126,267,552,123,276,0.69172156,person,2,
126,957,336,87,237,0.8220711,person,4,
126,319,554,114,248,0.6631945,person,5,
126,497,499,117,314,0.6926109,person,8,entrance
126,179,556,103,236,0.7492725,person,9,
126,1238,405,82,231,0.8246879,person,11,atm
126,406,506,98,303,0.7349175,person,12,
126,1001,210,67,87,0.45220008,person,13,
126,1710,395,73,247,0.5540555,person,16,
126,1183,303,84,220,0.8106015,person,6,
126,1614,361,100,196,0.6557189,person,15,
126,1024,314,71,199,0.64700896,person,17,
127,917,226,70,146,0.5291592,person,1,
127,267,551,123,276,0.7086153,person,2,
127,954,334,90,235,0.8332739,person,4,
127,319,554,115,249,0.66461885,person,5,
127,498,500,117,315,0.6653516,person,8,entrance
127,180,555,101,238,0.7464072,person,9,
127,1236,404,80,234,0.8116552,person,11,atm
127,406,507,98,301,0.75494736,person,12,
127,1000,208,64,88,0.49039668,person,13,
127,1710,395,73,247,0.5370831,person,16,
127,1184,303,84,220,0.810068,person,6,
127,1613,361,98,196,0.66383266,person,15,
127,1023,310,72,202,0.7593247,person,17,
128,918,217,69,131,0.56353366,person,1,
128,267,551,122,276,0.7490876,person,2,
128,949,333,90,231,0.82729137,person,4,
128,319,555,115,248,0.71501064,person,5,
128,498,499,117,317,0.67509323,person,8,entrance
128,181,556,99,237,0.78653955,person,9,
128,1233,404,79,236,0.7989585,person,11,atm
128,405,507,99,302,0.7736239,person,12,
128,999,206,61,85,0.25474218,person,13,
128,1711,395,73,247,0.5828741,person,16,
128,1183,304,84,220,0.81950825,person,6,
128,1612,361,97,195,0.6905076,person,15,
128,1020,308,74,206,0.7588631,person,17,
129,918,211,70,126,0.69284064,person,1,
129,267,551,123,275,0.7659356,person,2,
129,942,333,94,228,0.8242469,person,4,
129,318,557,115,247,0.73356146,person,5,
129,498,500,116,316,0.6625107,person,8,entrance
129,181,556,98,236,0.7861581,person,9,
129,1227,406,82,235,0.79792136,person,11,atm
129,406,510,97,296,0.7291305,person,12,
129,1000,203,59,79,0.32010168,person,13,
129,1712,395,75,247,0.5193967,person,16,
129,1183,305,84,220,0.8247793,person,6,
129,1612,360,96,193,0.67296636,person,15,
129,1018,307,73,209,0.7709406,person,17,
130,919,210,70,124,0.67170155,person,1,
130,267,552,123,277,0.7681615,person,2,
130,940,333,96,227,0.82380074,person,4,
130,317,557,115,246,0.7367204,person,5,
130,498,502,115,313,0.652652,person,8,entrance
130,182,557,98,235,0.7684782,person,9,
130,1225,407,84,234,0.79630804,person,11,atm
130,407,517,95,281,0.6886901,person,12,
130,1001,201,58,77,0.32431814,person,13,
130,1712,395,75,246,0.5074569,person,16,
130,1183,305,84,219,0.8351863,person,6,
130,1612,360,96,191,0.6674813,person,15,
130,1018,307,73,211,0.7690658,person,17,
131,918,208,69,123,0.64034355,person,1,
131,268,552,123,277,0.7869909,person,2,
131,936,333,100,228,0.8239917,person,4,
131,317,558,114,247,0.7456925,person,5,
131,498,501,115,315,0.6940817,person,8,entrance
131,182,557,98,233,0.7553809,person,9,
131,1221,405,84,236,0.82656956,person,11,atm
131,407,513,94,287,0.72633374,person,12,
131,1002,199,59,73,0.23999718,person,13,
131,1712,395,77,246,0.53547174,person,16,
131,1183,305,84,218,0.8287835,person,6,
131,1612,359,97,191,0.6707391,person,15,
131,1016,307,73,205,0.73479617,person,17,
132,920,207,70,122,0.75692755,person,1,
132,268,552,124,278,0.8062292,person,2,
132,933,332,100,225,0.8363848,person,4,
132,316,555,113,246,0.7135111,person,5,
132,498,501,115,315,0.68880033,person,8,entrance
132,182,558,99,233,0.76589143,person,9,
132,1219,403,82,235,0.82308257,person,11,atm
132,407,513,93,288,0.72267735,person,12,
132,1003,197,58,70,0.29307637,person,13,
132,1712,395,77,246,0.49677104,person,16,
132,1184,305,85,219,0.8231276,person,6,
132,1613,359,97,191,0.659753,person,15,
132,1013,301,77,220,0.75566566,person,17,
133,921,202,71,115,0.7859105,person,1,
133,268,552,124,279,0.8030558,person,2,
133,930,333,98,222,0.8193775,person,4,
133,315,555,113,245,0.6973983,person,5,
133,499,500,115,315,0.69362086,person,8,entrance
133,182,558,100,234,0.78297764,person,9,
133,1218,402,79,233,0.8281699,person,11,atm
133,407,511,95,292,0.7488534,person,12,
133,1004,196,61,71,0.340001,person,13,
133,1712,395,76,246,0.45403877,person,16,
133,1183,305,85,217,0.8374816,person,6,
133,1613,359,99,191,0.70384914,person,15,
133,1011,303,77,217,0.71974754,person,17,
134,922,199,71,109,0.78198296,person,1,
134,268,552,125,279,0.80753785,person,2,
134,928,330,95,220,0.81550884,person,4,
134,314,554,113,244,0.7077188,person,5,
134,499,500,116,315,0.6954514,person,8,entrance
134,182,559,101,234,0.7717161,person,9,
134,1215,401,83,233,0.81277776,person,11,atm
134,407,511,96,295,0.7659215,person,12,
134,1006,194,64,70,0.41188237,person,13,
134,1711,397,75,246,0.45490953,person,16,
134,1183,303,84,215,0.8096529,person,6,
134,1614,359,100,191,0.67822814,person,15,
134,1009,300,77,226,0.7893522,person,17,
135,923,197,70,106,0.78540736,person,1,
135,268,552,123,279,0.77195555,person,2,
135,925,323,90,214,0.8162903,person,4,
135,313,552,113,243,0.6955744,person,5,
135,500,501,116,317,0.6702225,person,8,entrance
135,181,556,99,238,0.76487684,person,9,
135,1216,399,81,231,0.82108885,person,11,atm
135,406,510,98,298,0.76592416,person,12,
135,1010,195,68,72,0.38159162,person,13,
135,1711,400,74,240,0.5214542,person,16,
135,1183,303,83,216,0.802263,person,6,
135,1614,360,101,192,0.68295765,person,15,
135,1006,301,78,226,0.81503093,person,17,
136,923,197,70,105,0.7507266,person,1,
136,268,552,123,280,0.78047705,person,2,
136,923,319,87,213,0.8135313,person,4,
136,311,552,112,242,0.6884328,person,5,
136,501,501,118,319,0.6756665,person,8,entrance
136,181,555,100,240,0.7618418,person,9,
136,1215,399,85,228,0.8105977,person,11,atm
136,406,509,98,298,0.7770664,person,12,
136,1011,196,70,73,0.33418646,person,13,
136,1711,401,74,238,0.5101489,person,16,
136,1183,303,83,216,0.81497675,person,6,
136,1615,359,104,190,0.69518197,person,15,
136,1003,301,81,228,0.82735157,person,17,
137,923,198,69,107,0.76938504,person,1,
137,268,551,123,278,0.775429,person,2,
137,921,318,86,215,0.84989387,person,4,
137,311,551,112,242,0.6865571,person,5,
137,501,502,118,319,0.67234844,person,8,entrance
137,181,555,100,240,0.7611457,person,9,
137,1213,396,86,228,0.8240921,person,11,atm
137,405,509,99,299,0.78899485,person,12,
137,1012,197,71,76,0.34355956,person,13,
137,1711,401,74,239,0.51657313,person,16,
137,1183,302,82,216,0.81353474,person,6,
137,1616,359,107,190,0.75513136,person,15,
137,1000,300,80,231,0.7996034,person,17,
137,77,649,153,269,0.61558366,person,7,
138,925,197,66,105,0.7646849,person,1,
138,267,551,123,279,0.77408636,person,2,
138,919,317,86,215,0.84157795,person,4,
138,311,554,112,239,0.7024395,person,5,
138,500,502,117,316,0.65676457,person,8,entrance
138,181,556,100,239,0.75598794,person,9,
138,1212,395,88,226,0.8293708,person,11,atm
138,404,510,100,298,0.7894927,person,12,
138,1018,197,60,80,0.28992757,person,13,
138,1711,403,74,234,0.52018034,person,16,
138,1183,302,82,215,0.81714827,person,6,
138,1615,359,105,189,0.76894915,person,15,
138,998,299,81,231,0.82053345,person,17,
138,77,648,152,270,0.6976099,person,7,
139,926,197,64,106,0.7329204,person,1,
139,268,551,123,277,0.7693108,person,2,
139,915,315,85,217,0.839082,person,4,
139,312,556,111,238,0.7138037,person,5,
139,500,501,116,316,0.6110978,person,8,entrance
139,180,556,100,240,0.7620448,person,9,
139,1212,394,89,226,0.81907314,person,11,atm
139,404,510,101,299,0.791644,person,12,
139,1021,197,55,80,0.3096453,person,13,
139,1712,405,73,230,0.4967285,person,16,
139,1183,302,82,215,0.8116267,person,6,
139,1616,359,105,189,0.7447048,person,15,
139,996,298,83,227,0.817222,person,17,
139,77,648,152,270,0.60116285,person,7,
140,928,199,62,109,0.6937198,person,1,
140,268,550,123,277,0.7722619,person,2,
140,913,314,87,216,0.8347484,person,4,
140,313,557,112,238,0.7162327,person,5,
140,500,501,116,318,0.588609,person,8,entrance
140,180,556,99,239,0.7666199,person,9,
140,1210,394,89,225,0.8405519,person,11,atm
140,404,509,101,301,0.7836269,person,12,
140,1022,204,50,95,0.36111918,person,13,
140,1712,412,72,216,0.5177624,person,16,
140,1183,302,83,215,0.8083906,person,6,
140,1615,359,104,189,0.7526079,person,15,
140,995,295,81,219,0.8144404,person,17,
140,77,647,151,267,0.5922476,person,7,
141,928,199,63,109,0.7278885,person,1,
141,268,550,123,276,0.760206,person,2,
141,911,311,88,219,0.8459937,person,4,
141,313,556,112,241,0.71281433,person,5,
141,500,500,117,317,0.5870586,person,8,entrance
141,181,557,99,236,0.77668446,person,9,
141,1211,394,87,224,0.8449242,person,11,atm
141,404,508,100,302,0.7732555,person,12,
141,1023,205,48,100,0.52305055,person,13,
141,1712,414,72,209,0.49715513,person,16,
141,1183,302,82,214,0.79025304,person,6,
141,1614,358,103,188,0.7787249,person,15,
141,993,293,83,216,0.8187238,person,17,
141,76,644,149,265,0.5091253,person,7,
142,929,199,62,113,0.7078138,person,1,
142,268,551,123,275,0.777225,person,2,
142,908,309,87,221,0.85451907,person,4,
142,313,555,112,240,0.7088095,person,5,
142,499,500,116,317,0.5555011,person,8,entrance
142,181,558,98,235,0.7940384,person,9,
142,1210,392,92,221,0.85065866,person,11,atm
142,404,509,101,301,0.7747978,person,12,
142,1023,210,48,110,0.5084716,person,13,
142,1713,409,72,221,0.4972053,person,16,
142,1182,300,82,210,0.7676719,person,6,
142,1614,358,102,187,0.7075611,person,15,
142,992,285,83,200,0.801521,person,17,
