frame_number,box_x,box_y,box_w,box_h,conf,label,user_id,region
163,777,447,113,190,0.50290525,backpack,9,entrance
164,472,194,46,90,0.90780586,cell phone,1,entrance
164,539,328,33,53,0.83371145,mouse,2,entrance
164,409,304,203,77,0.72200036,keyboard,3,
164,1030,244,64,46,0.49654505,cup,4,
164,546,62,208,124,0.62923706,tv,5,
164,430,314,332,168,0.7684193,laptop,6,entrance
164,776,446,116,190,0.36161664,backpack,9,entrance
165,472,194,46,90,0.9069114,cell phone,1,entrance
165,539,328,33,53,0.8255573,mouse,2,entrance
165,409,304,203,77,0.71403867,keyboard,3,
165,1030,244,64,46,0.50152016,cup,4,
165,546,62,208,124,0.63816434,tv,5,
165,430,314,332,168,0.76033825,laptop,6,entrance
165,775,447,117,189,0.3829992,backpack,9,entrance
166,472,194,46,90,0.9079141,cell phone,1,entrance
166,539,328,33,53,0.8102047,mouse,2,entrance
166,409,304,203,77,0.70399165,keyboard,3,
166,1030,244,64,46,0.5158958,cup,4,
166,546,62,208,124,0.628664,tv,5,
166,430,314,332,168,0.7418201,laptop,6,entrance
166,776,446,119,189,0.42457038,backpack,9,entrance
167,472,194,46,90,0.9084348,cell phone,1,entrance
167,539,328,33,53,0.8166495,mouse,2,entrance
167,409,304,203,77,0.70742255,keyboard,3,
167,1030,244,64,46,0.5041472,cup,4,
167,546,62,208,124,0.63051265,tv,5,
167,430,314,333,168,0.698214,laptop,6,entrance
167,777,446,122,190,0.45215902,backpack,9,entrance
168,472,194,46,90,0.90777963,cell phone,1,entrance
168,539,328,33,53,0.8221319,mouse,2,entrance
168,409,304,203,77,0.7034912,keyboard,3,
168,1030,244,64,46,0.50166094,cup,4,
168,546,62,208,124,0.6238908,tv,5,
168,430,314,333,168,0.724563,laptop,6,entrance
168,777,447,123,189,0.3551392,backpack,9,entrance
169,472,194,46,90,0.9094704,cell phone,1,entrance
169,539,328,33,53,0.81944406,mouse,2,entrance
169,409,304,203,77,0.72234505,keyboard,3,
169,1030,244,64,46,0.514942,cup,4,
169,546,62,208,124,0.6286941,tv,5,
169,430,314,333,167,0.6333317,laptop,6,entrance
169,777,447,122,188,0.51436776,backpack,9,entrance
170,472,194,46,90,0.9080708,cell phone,1,entrance
170,539,328,33,53,0.8221151,mouse,2,entrance
170,409,304,203,77,0.71421576,keyboard,3,
170,1030,244,64,46,0.5282258,cup,4,
170,546,62,208,124,0.63276947,tv,5,
170,430,313,333,168,0.67015207,laptop,6,entrance
170,778,446,124,189,0.59236676,backpack,9,entrance
171,472,194,46,90,0.90858537,cell phone,1,entrance
171,539,328,33,53,0.80783343,mouse,2,entrance
171,409,304,203,77,0.7334243,keyboard,3,
171,1030,244,64,46,0.5316511,cup,4,
171,546,62,208,124,0.6203797,tv,5,
171,430,313,333,169,0.6497625,laptop,6,entrance
171,777,446,124,188,0.67484564,backpack,9,entrance
172,472,194,46,90,0.90830094,cell phone,1,entrance
172,539,328,33,53,0.8019121,mouse,2,entrance
172,409,304,203,77,0.73053604,keyboard,3,
172,1030,244,64,46,0.52260405,cup,4,
172,546,62,208,124,0.6225195,tv,5,
172,430,313,333,168,0.6831239,laptop,6,entrance
172,778,446,124,189,0.6551818,backpack,9,entrance
173,472,194,46,90,0.9085834,cell phone,1,entrance
173,539,328,33,53,0.7976664,mouse,2,entrance
173,409,304,203,77,0.7266715,keyboard,3,
173,1030,244,64,46,0.53618646,cup,4,
173,546,62,208,123,0.6098442,tv,5,
173,429,313,333,168,0.6172669,laptop,6,entrance
173,777,445,124,191,0.6991652,backpack,9,entrance
174,472,194,46,90,0.90879506,cell phone,1,entrance
174,539,328,33,53,0.80602264,mouse,2,entrance
174,409,304,203,76,0.71934736,keyboard,3,
174,1030,244,64,46,0.5396764,cup,4,
174,546,62,208,123,0.6183088,tv,5,
174,429,313,333,168,0.6171909,laptop,6,entrance
174,778,445,124,190,0.6284022,backpack,9,entrance
175,472,194,46,90,0.9061521,cell phone,1,entrance
175,539,328,33,53,0.81496173,mouse,2,entrance
175,409,304,203,77,0.7186803,keyboard,3,
175,1030,244,64,46,0.55171937,cup,4,
175,546,62,208,123,0.6069264,tv,5,
175,429,313,332,169,0.70692456,laptop,6,entrance
175,777,445,124,190,0.5503423,backpack,9,entrance
176,472,194,46,90,0.9065389,cell phone,1,entrance
176,539,328,33,53,0.8352279,mouse,2,entrance
176,409,304,203,77,0.71531874,keyboard,3,
176,1030,244,64,46,0.5373405,cup,4,
176,546,62,208,123,0.6077205,tv,5,
176,429,313,332,169,0.6441744,laptop,6,entrance
176,778,444,127,190,0.5220402,backpack,9,entrance
177,472,194,46,90,0.9074894,cell phone,1,entrance
177,539,328,33,53,0.8283299,mouse,2,entrance
177,409,304,203,77,0.7254798,keyboard,3,
177,1030,244,64,46,0.5502194,cup,4,
177,546,62,208,123,0.60456896,tv,5,
177,429,313,332,169,0.67713577,laptop,6,entrance
177,779,443,129,192,0.470956,backpack,9,entrance
178,472,194,46,90,0.90724355,cell phone,1,entrance
178,539,328,33,53,0.8273248,mouse,2,entrance
178,409,304,203,77,0.7221655,keyboard,3,
178,1030,244,64,46,0.55137116,cup,4,
178,546,62,208,123,0.60646975,tv,5,
178,429,313,332,168,0.68003345,laptop,6,entrance
178,781,442,132,194,0.3783293,backpack,9,entrance
179,472,194,46,90,0.90790755,cell phone,1,entrance
179,539,328,33,53,0.82753867,mouse,2,entrance
179,409,304,203,77,0.71488136,keyboard,3,
179,1030,244,64,46,0.56307185,cup,4,
179,546,62,208,123,0.6053471,tv,5,
179,429,313,332,169,0.71016616,laptop,6,entrance
179,782,442,135,195,0.32418913,backpack,9,entrance
180,472,194,46,90,0.90712416,cell phone,1,entrance
180,539,328,33,53,0.81247354,mouse,2,entrance
180,409,304,202,77,0.69740194,keyboard,3,
180,1030,244,64,46,0.56964374,cup,4,
180,546,62,208,123,0.59592694,tv,5,
180,430,313,333,168,0.7308213,laptop,6,entrance
180,781,442,133,194,0.22907014,backpack,9,entrance
181,472,194,46,90,0.9073044,cell phone,1,entrance
181,539,328,33,53,0.8265858,mouse,2,entrance
181,409,304,202,77,0.70559037,keyboard,3,
181,1030,244,64,46,0.5704706,cup,4,
181,546,62,208,123,0.5914202,tv,5,
181,429,313,333,168,0.70334476,laptop,6,entrance
181,779,445,127,188,0.25529036,backpack,9,entrance
182,472,194,46,90,0.90811974,cell phone,1,entrance
182,539,328,33,53,0.82791036,mouse,2,entrance
182,409,304,202,77,0.7129908,keyboard,3,
182,1030,244,64,46,0.5296049,cup,4,
182,546,62,208,123,0.58917785,tv,5,
182,429,313,333,168,0.7345747,laptop,6,entrance
182,778,446,124,186,0.32058,backpack,9,entrance
183,472,194,46,90,0.9087785,cell phone,1,entrance
183,539,328,33,53,0.8524001,mouse,2,entrance
183,409,304,203,77,0.73688334,keyboard,3,
183,1030,244,64,46,0.52971005,cup,4,
183,546,62,208,123,0.5999646,tv,5,
183,429,312,332,168,0.7127859,laptop,6,entrance
183,779,445,124,189,0.36674705,backpack,9,entrance
184,472,194,46,90,0.90831244,cell phone,1,entrance
184,539,328,33,53,0.8405862,mouse,2,entrance
184,409,304,203,77,0.7433293,keyboard,3,
184,1030,244,64,46,0.51903015,cup,4,
184,546,62,208,123,0.60363925,tv,5,
184,429,313,332,168,0.7346764,laptop,6,entrance
184,779,444,122,191,0.4442496,backpack,9,entrance
185,472,194,46,90,0.90739685,cell phone,1,entrance
185,539,328,33,53,0.8355765,mouse,2,entrance
185,409,304,203,76,0.7368749,keyboard,3,
185,1030,244,64,46,0.5145141,cup,4,
185,546,62,208,123,0.5983177,tv,5,
185,429,313,332,168,0.72631145,laptop,6,entrance
185,779,445,120,191,0.4598039,backpack,9,entrance
186,472,194,46,90,0.90899974,cell phone,1,entrance
186,539,328,33,53,0.82379097,mouse,2,entrance
186,409,304,203,76,0.74974984,keyboard,3,
186,1030,244,64,46,0.50929546,cup,4,
186,546,62,208,123,0.60899186,tv,5,
186,429,313,332,168,0.6575308,laptop,6,entrance
186,779,445,119,191,0.42931232,backpack,9,entrance
187,472,194,46,90,0.9094472,cell phone,1,entrance
187,539,328,33,53,0.81994486,mouse,2,entrance
187,409,304,203,76,0.74672025,keyboard,3,
187,1030,244,64,46,0.5122606,cup,4,
187,546,62,208,123,0.61534464,tv,5,
187,429,312,333,169,0.66346514,laptop,6,entrance
187,779,445,120,192,0.6268286,backpack,9,entrance
188,472,194,46,90,0.9101943,cell phone,1,entrance
188,539,328,33,53,0.823539,mouse,2,entrance
188,409,304,203,76,0.7542798,keyboard,3,
188,1030,244,64,46,0.40806574,cup,4,
188,546,62,208,124,0.61525154,tv,5,
188,429,312,333,169,0.64043057,laptop,6,entrance
188,779,445,120,191,0.61475486,backpack,9,entrance
189,472,194,46,90,0.9100055,cell phone,1,entrance
189,539,328,33,53,0.81983465,mouse,2,entrance
189,409,304,203,76,0.75508434,keyboard,3,
189,1030,244,64,46,0.39242926,cup,4,
189,546,62,208,124,0.607785,tv,5,
189,429,312,333,169,0.66973376,laptop,6,entrance
189,779,445,120,191,0.5981189,backpack,9,entrance
190,472,194,46,90,0.90855515,cell phone,1,entrance
190,539,328,33,53,0.81147295,mouse,2,entrance
190,409,304,203,76,0.7372456,keyboard,3,
190,1030,244,64,46,0.3939028,cup,4,
190,546,62,208,124,0.6024875,tv,5,
190,429,313,333,168,0.7292402,laptop,6,entrance
190,780,446,120,191,0.5385179,backpack,9,entrance
191,472,194,46,90,0.9082781,cell phone,1,entrance
191,539,328,33,53,0.8037678,mouse,2,entrance
191,409,304,203,76,0.7313436,keyboard,3,
191,1030,244,64,46,0.40038309,cup,4,
191,546,62,208,124,0.607257,tv,5,
191,429,313,333,168,0.72458816,laptop,6,entrance
191,780,446,121,190,0.5123717,backpack,9,entrance
192,472,194,46,90,0.9081311,cell phone,1,entrance
192,539,328,33,53,0.8013004,mouse,2,entrance
192,409,304,203,76,0.7431315,keyboard,3,
192,1030,244,64,46,0.38941717,cup,4,
192,546,62,208,124,0.6080685,tv,5,
192,430,313,333,168,0.7692304,laptop,6,entrance
192,781,446,121,191,0.50310034,backpack,9,entrance
193,472,194,46,90,0.907925,cell phone,1,entrance
193,539,328,33,53,0.8055346,mouse,2,entrance
193,409,304,203,76,0.7540483,keyboard,3,
193,1030,244,64,46,0.39469135,cup,4,
193,546,62,208,124,0.6045052,tv,5,
193,430,313,332,167,0.7694494,laptop,6,entrance
193,780,447,120,190,0.4647923,backpack,9,entrance
194,472,194,46,90,0.9089842,cell phone,1,entrance
194,539,328,33,53,0.7941666,mouse,2,entrance
194,409,304,203,77,0.7228006,keyboard,3,
194,1030,244,64,46,0.3844689,cup,4,
194,546,62,208,124,0.5961984,tv,5,
194,430,314,333,166,0.7863572,laptop,6,entrance
194,780,446,119,191,0.41785327,backpack,9,entrance
194,229,159,63,52,0.54570323,bottle,11,
195,472,194,46,90,0.9064474,cell phone,1,entrance
195,539,328,33,53,0.79092216,mouse,2,entrance
195,409,304,203,77,0.7208635,keyboard,3,
195,1030,244,64,46,0.42889667,cup,4,
195,546,62,208,124,0.59171987,tv,5,
195,430,314,333,166,0.79345125,laptop,6,entrance
195,781,446,121,192,0.32091507,backpack,9,entrance
195,230,160,63,52,0.5600734,bottle,11,
196,472,194,46,90,0.90757746,cell phone,1,entrance
196,539,328,33,53,0.762218,mouse,2,entrance
196,409,304,203,77,0.7231544,keyboard,3,
196,1030,244,64,46,0.47195858,cup,4,
196,546,62,208,124,0.5922188,tv,5,
196,430,314,333,166,0.7599215,laptop,6,entrance
196,783,444,128,192,0.31072178,backpack,9,entrance
196,229,159,63,52,0.5737727,bottle,11,
197,472,194,46,90,0.9071178,cell phone,1,entrance
197,539,328,33,53,0.74506277,mouse,2,entrance
197,409,304,203,77,0.71268237,keyboard,3,
197,1030,244,64,46,0.42617375,cup,4,
197,546,62,208,123,0.59525514,tv,5,
197,429,314,332,167,0.72760755,laptop,6,entrance
197,782,445,129,193,0.27563703,backpack,9,entrance
197,229,159,63,52,0.56651324,bottle,11,
198,472,194,46,90,0.9075794,cell phone,1,entrance
198,539,328,33,53,0.735962,mouse,2,entrance
198,409,304,203,77,0.70865923,keyboard,3,
198,1030,244,64,46,0.4162222,cup,4,
198,546,62,208,123,0.58445853,tv,5,
198,429,314,333,167,0.731,laptop,6,entrance
198,783,445,132,192,0.24134184,backpack,9,entrance
198,229,159,63,52,0.49937695,bottle,11,
199,472,194,46,90,0.90593576,cell phone,1,entrance
199,539,328,33,53,0.7519783,mouse,2,entrance
199,409,304,203,77,0.71477026,keyboard,3,
199,1030,244,64,46,0.4491737,cup,4,
199,546,62,208,123,0.5771825,tv,5,
199,429,314,333,167,0.7478656,laptop,6,entrance
199,782,446,131,191,0.3451085,backpack,9,entrance
199,229,159,63,52,0.5187929,bottle,11,
200,472,194,46,90,0.9069932,cell phone,1,entrance
200,539,328,33,53,0.7724065,mouse,2,entrance
200,409,304,203,77,0.7258284,keyboard,3,
200,1030,244,64,46,0.42198306,cup,4,
200,546,62,208,124,0.5983135,tv,5,
200,429,314,333,167,0.73703307,laptop,6,entrance
200,779,447,124,190,0.47807539,backpack,9,entrance
200,229,159,63,52,0.52167577,bottle,11,
201,472,194,46,90,0.9057823,cell phone,1,entrance
201,539,328,33,53,0.8117735,mouse,2,entrance
201,409,304,203,77,0.7407021,keyboard,3,
201,1030,244,64,46,0.4089282,cup,4,
201,546,62,208,124,0.59486103,tv,5,
201,429,314,332,167,0.7715107,laptop,6,entrance
201,778,450,120,186,0.50006944,backpack,9,entrance
201,229,159,63,52,0.5431368,bottle,11,
202,472,194,46,90,0.9073093,cell phone,1,entrance
202,539,328,33,53,0.81267214,mouse,2,entrance
202,409,304,203,77,0.73970413,keyboard,3,
202,1030,244,64,46,0.38555756,cup,4,
202,546,62,208,124,0.6000909,tv,5,
202,429,314,331,167,0.79908186,laptop,6,entrance
202,779,448,116,187,0.43475,backpack,9,entrance
202,229,159,63,52,0.5563776,bottle,11,
203,472,194,46,90,0.90791243,cell phone,1,entrance
203,539,328,33,53,0.8164506,mouse,2,entrance
203,409,304,203,76,0.75558054,keyboard,3,
203,1030,244,64,46,0.3751189,cup,4,
203,546,62,208,124,0.61077726,tv,5,
203,429,314,331,168,0.81757724,laptop,6,entrance
203,778,448,114,186,0.48276192,backpack,9,entrance
203,229,159,63,52,0.52533674,bottle,11,
204,472,194,46,90,0.9087292,cell phone,1,entrance
204,539,328,33,53,0.81409836,mouse,2,entrance
204,409,304,203,76,0.7466617,keyboard,3,
204,1030,244,64,46,0.35783613,cup,4,
204,546,62,208,124,0.6398091,tv,5,
204,430,314,331,168,0.79129416,laptop,6,entrance
204,778,449,113,185,0.46351984,backpack,9,entrance
204,229,159,63,52,0.5253002,bottle,11,
205,472,194,46,90,0.90708387,cell phone,1,entrance
205,539,328,33,53,0.82257164,mouse,2,entrance
205,409,304,203,76,0.7420015,keyboard,3,
205,1030,244,64,45,0.36081094,cup,4,
205,546,62,208,124,0.6457923,tv,5,
205,430,314,331,168,0.80788106,laptop,6,entrance
205,780,448,115,186,0.38005832,backpack,9,entrance
205,229,159,63,52,0.542422,bottle,11,
206,472,194,46,90,0.9072771,cell phone,1,entrance
206,539,328,33,53,0.8187978,mouse,2,entrance
206,409,304,203,77,0.74679714,keyboard,3,
206,1030,244,64,46,0.38835356,cup,4,
206,546,62,208,124,0.64553964,tv,5,
206,430,314,332,168,0.82738996,laptop,6,entrance
206,781,446,118,188,0.36222854,backpack,9,entrance
206,229,159,63,52,0.5859314,bottle,11,
207,472,194,46,90,0.90888876,cell phone,1,entrance
207,539,328,33,53,0.8159445,mouse,2,entrance
207,409,304,203,77,0.7554291,keyboard,3,
207,1030,244,64,46,0.40885973,cup,4,
207,546,62,208,124,0.6495174,tv,5,
207,430,314,332,168,0.84920686,laptop,6,entrance
207,782,446,125,189,0.21834166,backpack,9,entrance
207,230,159,63,52,0.58053726,bottle,11,
208,472,194,46,90,0.9087155,cell phone,1,entrance
208,539,328,33,53,0.8155954,mouse,2,entrance
208,409,304,203,77,0.7611602,keyboard,3,
208,1030,244,64,46,0.40388006,cup,4,
208,546,62,208,124,0.65244335,tv,5,
208,430,314,331,169,0.81648946,laptop,6,entrance
208,784,445,130,187,0.16202074,backpack,9,entrance
208,230,159,63,52,0.5982111,bottle,11,
209,472,194,46,90,0.9087323,cell phone,1,entrance
209,539,328,33,53,0.8245074,mouse,2,entrance
209,409,304,203,77,0.7685137,keyboard,3,
209,1030,244,64,46,0.40362749,cup,4,
209,546,62,208,124,0.6478669,tv,5,
209,430,314,331,169,0.8267712,laptop,6,entrance
209,783,445,129,189,0.2607232,backpack,9,entrance
209,230,159,63,52,0.59615743,bottle,11,
209,82,328,80,101,0.67224264,bottle,12,
210,472,194,46,90,0.90777576,cell phone,1,entrance
210,539,328,33,53,0.8279368,mouse,2,entrance
210,409,304,203,77,0.7681442,keyboard,3,
210,1030,244,64,46,0.39781702,cup,4,
210,546,62,208,124,0.64236253,tv,5,
210,430,314,330,169,0.8366312,laptop,6,entrance
210,781,446,126,189,0.3461026,backpack,9,entrance
210,230,159,63,52,0.6151051,bottle,11,
210,83,328,79,101,0.594416,bottle,12,
211,472,194,46,90,0.90834385,cell phone,1,entrance
211,539,328,33,53,0.8269563,mouse,2,entrance
211,409,304,203,77,0.7660159,keyboard,3,
211,1030,244,64,46,0.3807442,cup,4,
211,546,62,208,124,0.6453315,tv,5,
211,430,314,330,169,0.8186234,laptop,6,entrance
211,780,446,123,186,0.37039953,backpack,9,entrance
211,230,159,63,52,0.61602885,bottle,11,
211,83,328,79,101,0.5293979,bottle,12,
212,472,194,46,90,0.9095435,cell phone,1,entrance
212,539,328,33,53,0.8061058,mouse,2,entrance
212,409,304,203,77,0.75734174,keyboard,3,
212,1030,244,64,46,0.37469348,cup,4,
212,546,62,208,124,0.6432551,tv,5,
212,430,314,330,169,0.80869144,laptop,6,entrance
212,779,450,120,175,0.32494786,backpack,9,entrance
212,230,159,63,52,0.5837602,bottle,11,
212,83,328,79,101,0.39193907,bottle,12,
213,472,194,46,90,0.91064966,cell phone,1,entrance
213,539,328,33,53,0.80189157,mouse,2,entrance
213,409,304,203,77,0.7466175,keyboard,3,
213,1030,244,64,46,0.36774588,cup,4,
213,546,62,208,124,0.64714414,tv,5,
213,430,314,331,168,0.80796176,laptop,6,entrance
213,779,450,119,177,0.37351397,backpack,9,entrance
213,230,159,63,52,0.5630379,bottle,11,
213,83,329,79,102,0.41220567,bottle,12,
214,472,194,46,90,0.9099346,cell phone,1,entrance
214,539,328,33,53,0.8064461,mouse,2,entrance
214,409,304,203,77,0.75116885,keyboard,3,
214,1030,244,64,46,0.39438373,cup,4,
214,546,62,208,124,0.6481566,tv,5,
214,430,314,331,168,0.80517566,laptop,6,entrance
214,779,448,119,178,0.30642736,backpack,9,entrance
214,230,159,63,52,0.545806,bottle,11,
214,83,329,79,102,0.22587045,bottle,12,
215,472,194,46,90,0.91,cell phone,1,entrance
215,539,328,33,53,0.8069677,mouse,2,entrance
215,409,304,203,77,0.7503421,keyboard,3,
215,1030,244,64,46,0.3924661,cup,4,
215,546,62,208,124,0.64569354,tv,5,
215,430,314,331,168,0.80536014,laptop,6,entrance
215,779,448,120,180,0.37959585,backpack,9,entrance
215,230,159,63,52,0.5641229,bottle,11,
215,83,329,79,102,0.23439403,bottle,12,
216,472,194,46,90,0.9094133,cell phone,1,entrance
216,539,328,33,53,0.8011789,mouse,2,entrance
216,409,304,203,77,0.75148183,keyboard,3,
216,1030,244,64,46,0.4278009,cup,4,
216,546,62,208,124,0.6458546,tv,5,
216,430,314,331,168,0.7962086,laptop,6,entrance
216,781,445,126,182,0.2716231,backpack,9,entrance
216,229,159,63,53,0.5266577,bottle,11,
216,83,329,79,102,0.25918326,bottle,12,
217,472,194,46,90,0.90916634,cell phone,1,entrance
217,539,328,33,53,0.80801374,mouse,2,entrance
217,409,304,203,77,0.74773407,keyboard,3,
217,1030,244,64,46,0.44555658,cup,4,
217,546,62,208,124,0.64562744,tv,5,
217,430,314,331,168,0.80280346,laptop,6,entrance
217,784,442,131,184,0.18815401,backpack,9,entrance
217,229,159,63,52,0.540838,bottle,11,
217,83,329,78,101,0.24199289,bottle,12,
218,472,194,46,90,0.90810734,cell phone,1,entrance
218,539,328,33,53,0.80601937,mouse,2,entrance
218,409,304,203,77,0.74385506,keyboard,3,
218,1030,244,64,46,0.41787207,cup,4,
218,546,62,208,124,0.63753074,tv,5,
218,429,314,331,168,0.7732726,laptop,6,entrance
218,782,444,128,184,0.1931791,backpack,9,entrance
218,229,159,63,52,0.5074194,bottle,11,
218,83,329,79,102,0.23646215,bottle,12,
219,472,194,46,90,0.90764546,cell phone,1,entrance
219,539,328,33,53,0.80347687,mouse,2,entrance
219,409,304,203,77,0.7357392,keyboard,3,
219,1030,244,64,46,0.38988703,cup,4,
219,546,62,208,124,0.63557017,tv,5,
219,429,314,331,168,0.781659,laptop,6,entrance
219,781,445,126,182,0.3219772,backpack,9,entrance
219,229,159,63,52,0.51457787,bottle,11,
219,83,329,79,102,0.27481657,bottle,12,
220,472,194,46,90,0.9065402,cell phone,1,entrance
220,539,328,33,53,0.80203027,mouse,2,entrance
220,409,304,203,77,0.74334854,keyboard,3,
220,1030,244,64,46,0.37477553,cup,4,
220,546,62,208,124,0.6314187,tv,5,
220,429,314,331,167,0.76593673,laptop,6,entrance
220,778,451,118,172,0.28438574,backpack,9,entrance
220,229,159,63,52,0.5291466,bottle,11,
220,83,329,79,102,0.20367265,bottle,12,
221,472,194,46,90,0.9064294,cell phone,1,entrance
221,539,328,33,53,0.8086703,mouse,2,entrance
221,409,304,203,77,0.74124175,keyboard,3,
221,1030,244,64,46,0.37583032,cup,4,
221,546,62,208,124,0.6371202,tv,5,
221,429,314,331,167,0.76114786,laptop,6,entrance
221,778,451,117,171,0.19479407,backpack,9,entrance
221,229,159,63,52,0.54816365,bottle,11,
221,83,329,79,102,0.35888806,bottle,12,
222,472,194,46,90,0.90621585,cell phone,1,entrance
222,539,328,33,53,0.81240344,mouse,2,entrance
222,409,304,203,77,0.7479075,keyboard,3,
222,1030,244,64,46,0.36932975,cup,4,
222,546,62,208,124,0.635747,tv,5,
222,429,314,330,168,0.7361608,laptop,6,entrance
222,778,450,117,171,0.307687,backpack,9,entrance
222,229,159,63,52,0.5004614,bottle,11,
222,83,329,80,103,0.51972425,bottle,12,
223,472,194,46,90,0.90592116,cell phone,1,entrance
223,539,328,33,53,0.80818254,mouse,2,entrance
223,409,304,203,77,0.7494408,keyboard,3,
223,1030,244,64,46,0.3887916,cup,4,
223,546,62,208,124,0.6286043,tv,5,
223,429,314,330,168,0.7127104,laptop,6,entrance
223,778,449,118,173,0.2752207,backpack,9,entrance
223,230,159,63,52,0.45107222,bottle,11,
223,83,329,80,103,0.5382699,bottle,12,
224,472,194,46,90,0.9066623,cell phone,1,entrance
224,539,328,33,53,0.804655,mouse,2,entrance
224,409,304,203,76,0.7482533,keyboard,3,
224,1030,244,64,46,0.42058593,cup,4,
224,546,62,208,124,0.62989414,tv,5,
224,429,314,330,168,0.6780668,laptop,6,entrance
224,779,448,121,176,0.29789257,backpack,9,entrance
224,230,160,63,53,0.49844658,bottle,11,
224,83,329,79,103,0.4967258,bottle,12,
225,472,194,46,90,0.9063213,cell phone,1,entrance
225,539,328,33,53,0.8086266,mouse,2,entrance
225,409,304,203,76,0.7435935,keyboard,3,
225,1030,244,64,46,0.45300406,cup,4,
225,546,62,208,124,0.6329167,tv,5,
225,429,314,330,168,0.71060336,laptop,6,entrance
225,780,446,123,181,0.11675885,backpack,9,entrance
225,230,159,63,53,0.45236996,bottle,11,
225,83,329,79,103,0.5489449,bottle,12,
226,472,194,46,90,0.9080354,cell phone,1,entrance
226,539,328,33,53,0.8114058,mouse,2,entrance
226,409,304,203,76,0.7512722,keyboard,3,
226,1030,244,64,46,0.4557572,cup,4,
226,546,62,208,124,0.6375412,tv,5,
226,429,314,330,168,0.7180525,laptop,6,entrance
226,779,447,119,179,0.24084616,backpack,9,entrance
226,230,159,63,52,0.5385228,bottle,11,
226,83,329,79,103,0.5260601,bottle,12,
227,472,194,46,90,0.9088338,cell phone,1,entrance
227,539,328,33,53,0.8035772,mouse,2,entrance
227,409,304,203,76,0.7469368,keyboard,3,
227,1030,244,64,46,0.40217185,cup,4,
227,546,62,208,124,0.63490504,tv,5,
227,429,314,330,168,0.70858717,laptop,6,entrance
227,778,448,117,177,0.1955934,backpack,9,entrance
227,229,159,63,52,0.527377,bottle,11,
227,83,329,79,103,0.5708374,bottle,12,
228,472,194,46,90,0.9102952,cell phone,1,entrance
228,539,328,33,53,0.78356683,mouse,2,entrance
228,409,304,203,77,0.74437344,keyboard,3,
228,1030,244,64,46,0.39677855,cup,4,
228,546,62,208,124,0.6236199,tv,5,
228,429,314,331,167,0.73921096,laptop,6,entrance
228,778,447,119,177,0.32463178,backpack,9,entrance
228,229,159,63,52,0.52991736,bottle,11,
228,83,329,80,103,0.6593108,bottle,12,
229,472,194,46,90,0.90841955,cell phone,1,entrance
229,539,328,33,53,0.8019829,mouse,2,entrance
229,409,304,203,77,0.7344585,keyboard,3,
229,1030,244,64,46,0.4045706,cup,4,
229,546,62,208,124,0.62529784,tv,5,
229,429,314,331,167,0.72863525,laptop,6,entrance
229,778,450,117,172,0.137154,backpack,9,entrance
229,229,159,63,52,0.53449583,bottle,11,
229,83,329,80,103,0.6604545,bottle,12,
230,472,194,46,90,0.9090957,cell phone,1,entrance
230,539,328,33,53,0.7984993,mouse,2,entrance
230,409,304,203,77,0.7240514,keyboard,3,
230,1030,244,64,46,0.40807697,cup,4,
230,546,62,208,124,0.6205315,tv,5,
230,430,314,332,167,0.763294,laptop,6,entrance
230,777,453,115,165,0.23388079,backpack,9,entrance
230,229,159,63,52,0.5362837,bottle,11,
230,82,329,80,103,0.65637094,bottle,12,
231,472,194,46,90,0.9097349,cell phone,1,entrance
231,539,328,33,53,0.80993515,mouse,2,entrance
231,409,304,203,77,0.7318501,keyboard,3,
231,1030,244,64,46,0.42632517,cup,4,
231,546,62,208,124,0.6215103,tv,5,
231,429,314,332,167,0.7145775,laptop,6,entrance
231,778,450,116,172,0.30675912,backpack,9,entrance
231,229,160,63,52,0.5234367,bottle,11,
231,82,329,80,104,0.6986901,bottle,12,
232,472,194,46,90,0.9095092,cell phone,1,entrance
232,539,328,33,53,0.79283893,mouse,2,entrance
232,409,304,203,77,0.73615336,keyboard,3,
232,1030,244,64,46,0.4140035,cup,4,
232,546,62,208,124,0.61691743,tv,5,
232,429,314,331,167,0.689329,laptop,6,entrance
232,778,450,118,173,0.39081097,backpack,9,entrance
232,229,160,63,52,0.48984778,bottle,11,
232,82,329,80,103,0.6428149,bottle,12,
233,472,194,46,90,0.90777045,cell phone,1,entrance
233,539,328,33,53,0.8003796,mouse,2,entrance
233,409,304,203,77,0.7414415,keyboard,3,
233,1030,244,64,46,0.44236732,cup,4,
233,546,62,208,124,0.6267857,tv,5,
233,429,314,331,167,0.6402744,laptop,6,entrance
233,778,446,118,180,0.16419062,backpack,9,entrance
233,229,160,63,52,0.51167905,bottle,11,
233,82,329,80,103,0.65883744,bottle,12,
234,472,194,46,90,0.90823174,cell phone,1,entrance
234,539,328,33,53,0.79493886,mouse,2,entrance
234,409,304,203,77,0.7309424,keyboard,3,
234,1030,244,64,46,0.46119797,cup,4,
234,546,62,208,124,0.6327729,tv,5,
234,429,314,331,167,0.693299,laptop,6,entrance
234,780,446,121,182,0.15438657,backpack,9,entrance
234,229,160,63,52,0.53755707,bottle,11,
234,82,329,81,103,0.63583153,bottle,12,
235,472,194,46,90,0.9090525,cell phone,1,entrance
235,539,328,33,53,0.81415504,mouse,2,entrance
235,409,304,203,77,0.7369938,keyboard,3,
